"","chosen_idx","rt","prev_other","chosen","prev_other_idx","prev_chosen","trialType","prev_chosen_idx","itemNum","samePos","worker","numPics","comp.chosen","comp.other","correct","familiar","Target","Competitor"
"2109",0,1830,"Novel72","Novel118",1,"Novel124","Same vs. Same",3,2,1,261,4,"Novel118","Novel134",FALSE,TRUE,"Same","Same"
"2110",3,1675,"Novel96","Novel47",2,"Novel47","Same vs. Switch",1,4,0,261,4,"Novel7","Novel125",TRUE,FALSE,"Same","Switch"
"2111",1,2239,"Novel42","Novel26",0,"Novel103","Switch vs. Same",2,0,0,261,4,"Novel31","Novel77",FALSE,FALSE,"Switch","Same"
"2112",2,1054,"Novel51","Novel56",1,"Novel74","Switch vs. Switch",0,6,1,261,4,"Novel66","Novel56",FALSE,TRUE,"Switch","Switch"
"2113",0,1576,"","squirrel",0,"","Practice",0,0,1,262,4,NA,NA,NA,NA,NA,NA
"2114",0,1332,"","squirrel",0,"","Practice",0,0,1,262,4,NA,NA,NA,NA,NA,NA
"2115",1,1304,"","tomato",0,"","Practice",0,0,1,262,4,NA,NA,NA,NA,NA,NA
"2116",2,1123,"","tomato",0,"","Practice",0,0,1,262,4,NA,NA,NA,NA,NA,NA
"2117",2,1394,"Novel10","Novel92",3,"Novel92","Same vs. Same",1,6,0,262,4,"Novel65","Novel25",TRUE,FALSE,"Same","Same"
"2118",3,2011,"Novel26","Novel30",2,"Novel30","Same vs. Switch",3,0,1,262,4,"Novel117","Novel39",TRUE,FALSE,"Same","Switch"
"2119",0,2343,"Novel86","Novel86",3,"Novel114","Switch vs. Same",0,2,1,262,4,"Novel7","Novel50",TRUE,FALSE,"Switch","Same"
"2120",2,2576,"Novel69","Novel28",0,"Novel82","Switch vs. Switch",2,4,0,262,4,"Novel38","Novel28",FALSE,TRUE,"Switch","Switch"
"2121",0,2620,"","squirrel",0,"","Practice",0,0,0,263,4,NA,NA,NA,NA,NA,NA
"2122",0,1175,"","squirrel",0,"","Practice",0,0,0,263,4,NA,NA,NA,NA,NA,NA
"2123",1,1206,"","tomato",0,"","Practice",0,0,0,263,4,NA,NA,NA,NA,NA,NA
"2124",2,1045,"","tomato",0,"","Practice",0,0,0,263,4,NA,NA,NA,NA,NA,NA
"2125",3,1681,"Novel44","Novel10",2,"Novel10","Same vs. Same",3,6,1,263,4,"Novel99","Novel106",TRUE,FALSE,"Same","Same"
"2126",3,1142,"Novel105","Novel84",3,"Novel84","Same vs. Switch",1,0,0,263,4,"Novel95","Novel62",TRUE,FALSE,"Same","Switch"
"2127",1,2808,"Novel21","Novel2",3,"Novel75","Switch vs. Same",2,4,0,263,4,"Novel113","Novel15",FALSE,FALSE,"Switch","Same"
"2128",1,4385,"Novel124","Novel124",2,"Novel119","Switch vs. Switch",1,2,1,263,4,"Novel29","Novel110",TRUE,FALSE,"Switch","Switch"
"2129",0,1153,"","squirrel",0,"","Practice",0,0,1,264,4,NA,NA,NA,NA,NA,NA
"2130",0,875,"","squirrel",0,"","Practice",0,0,1,264,4,NA,NA,NA,NA,NA,NA
"2131",1,1225,"","tomato",0,"","Practice",0,0,1,264,4,NA,NA,NA,NA,NA,NA
"2132",2,831,"","tomato",0,"","Practice",0,0,1,264,4,NA,NA,NA,NA,NA,NA
"2133",0,1966,"Novel56","Novel110",3,"Novel110","Same vs. Same",1,6,0,264,4,"Novel2","Novel66",TRUE,FALSE,"Same","Same"
"2134",2,1180,"Novel11","Novel92",1,"Novel92","Same vs. Switch",3,4,0,264,4,"Novel65","Novel46",TRUE,FALSE,"Same","Switch"
"2135",0,2716,"Novel85","Novel85",1,"Novel116","Switch vs. Same",0,2,1,264,4,"Novel60","Novel69",TRUE,FALSE,"Switch","Same"
"2136",2,2716,"Novel33","Novel33",3,"Novel42","Switch vs. Switch",2,0,1,264,4,"Novel139","Novel80",TRUE,FALSE,"Switch","Switch"
"2137",0,3239,"","squirrel",0,"","Practice",0,0,1,265,4,NA,NA,NA,NA,NA,NA
"2138",0,1375,"","squirrel",0,"","Practice",0,0,1,265,4,NA,NA,NA,NA,NA,NA
"2139",1,1268,"","tomato",0,"","Practice",0,0,1,265,4,NA,NA,NA,NA,NA,NA
"2140",2,925,"","tomato",0,"","Practice",0,0,1,265,4,NA,NA,NA,NA,NA,NA
"2141",1,4624,"Novel27","Novel75",3,"Novel75","Same vs. Same",1,0,1,265,4,"Novel33","Novel95",TRUE,FALSE,"Same","Same"
"2142",1,1275,"Novel7","Novel13",3,"Novel13","Same vs. Switch",0,2,0,265,4,"Novel102","Novel61",TRUE,FALSE,"Same","Switch"
"2143",1,4424,"Novel17","Novel17",0,"Novel72","Switch vs. Same",1,6,1,265,4,"Novel96","Novel117",TRUE,FALSE,"Switch","Same"
"2144",1,6947,"Novel88","Novel119",3,"Novel60","Switch vs. Switch",1,4,0,265,4,"Novel18","Novel119",FALSE,TRUE,"Switch","Switch"
"2145",0,3626,"","squirrel",0,"","Practice",0,0,0,266,2,NA,NA,NA,NA,NA,NA
"2146",0,1428,"","squirrel",0,"","Practice",0,0,0,266,2,NA,NA,NA,NA,NA,NA
"2147",0,1329,"","tomato",0,"","Practice",0,0,0,266,2,NA,NA,NA,NA,NA,NA
"2148",1,1427,"","tomato",0,"","Practice",0,0,0,266,2,NA,NA,NA,NA,NA,NA
"2149",0,1490,"Novel108","Novel14",0,"Novel115","Same vs. Same",1,4,1,266,2,"Novel14","Novel118",FALSE,TRUE,"Same","Same"
"2150",0,1771,"Novel103","Novel86",0,"Novel86","Same vs. Switch",1,2,0,266,2,"Novel20","Novel53",TRUE,FALSE,"Same","Switch"
"2151",1,1194,"Novel110","Novel110",0,"Novel107","Switch vs. Same",1,6,1,266,2,"Novel35","Novel84",TRUE,FALSE,"Switch","Same"
"2152",0,3840,"Novel83","Novel44",1,"Novel102","Switch vs. Switch",0,0,0,266,2,"Novel80","Novel44",FALSE,TRUE,"Switch","Switch"
"2153",0,1120,"","squirrel",0,"","Practice",0,0,1,267,2,NA,NA,NA,NA,NA,NA
"2154",0,757,"","squirrel",0,"","Practice",0,0,1,267,2,NA,NA,NA,NA,NA,NA
"2155",0,639,"","tomato",0,"","Practice",0,0,1,267,2,NA,NA,NA,NA,NA,NA
"2156",1,820,"","tomato",0,"","Practice",0,0,1,267,2,NA,NA,NA,NA,NA,NA
"2157",1,1094,"Novel62","Novel84",1,"Novel84","Same vs. Same",0,2,0,267,2,"Novel65","Novel15",TRUE,FALSE,"Same","Same"
"2158",0,1504,"Novel130","Novel121",1,"Novel121","Same vs. Switch",0,0,1,267,2,"Novel26","Novel111",TRUE,FALSE,"Same","Switch"
"2159",1,2343,"Novel82","Novel11",0,"Novel29","Switch vs. Same",1,4,0,267,2,"Novel11","Novel46",FALSE,TRUE,"Switch","Same"
"2160",0,1258,"Novel120","Novel120",1,"Novel30","Switch vs. Switch",0,6,1,267,2,"Novel22","Novel95",TRUE,FALSE,"Switch","Switch"
"2161",0,4782,"","squirrel",0,"","Practice",0,0,1,268,2,NA,NA,NA,NA,NA,NA
"2162",0,2909,"","squirrel",0,"","Practice",0,0,1,268,2,NA,NA,NA,NA,NA,NA
"2163",0,2964,"","tomato",0,"","Practice",0,0,1,268,2,NA,NA,NA,NA,NA,NA
"2164",1,2644,"","tomato",0,"","Practice",0,0,1,268,2,NA,NA,NA,NA,NA,NA
"2165",0,1451,"Novel106","Novel84",0,"Novel84","Same vs. Same",1,2,0,268,2,"Novel64","Novel139",TRUE,FALSE,"Same","Same"
"2166",1,1686,"Novel122","Novel103",0,"Novel103","Same vs. Switch",1,0,1,268,2,"Novel26","Novel128",TRUE,FALSE,"Same","Switch"
"2167",0,3547,"Novel104","Novel104",1,"Novel136","Switch vs. Same",0,4,1,268,2,"Novel105","Novel92",TRUE,FALSE,"Switch","Same"
"2168",1,3404,"Novel112","Novel112",1,"Novel15","Switch vs. Switch",0,6,0,268,2,"Novel10","Novel133",TRUE,FALSE,"Switch","Switch"
"2169",0,1656,"","squirrel",0,"","Practice",0,0,0,269,4,NA,NA,NA,NA,NA,NA
"2170",0,3086,"","squirrel",0,"","Practice",0,0,0,269,4,NA,NA,NA,NA,NA,NA
"2171",1,1564,"","tomato",0,"","Practice",0,0,0,269,4,NA,NA,NA,NA,NA,NA
"2172",2,1286,"","tomato",0,"","Practice",0,0,0,269,4,NA,NA,NA,NA,NA,NA
"2173",1,1544,"Novel27","Novel82",0,"Novel82","Same vs. Same",1,4,1,269,4,"Novel29","Novel64",TRUE,FALSE,"Same","Same"
"2174",3,3724,"Novel138","Novel52",1,"Novel92","Same vs. Switch",3,2,0,269,4,"Novel25","Novel52",FALSE,TRUE,"Same","Switch"
"2175",2,3318,"Novel87","Novel87",3,"Novel56","Switch vs. Same",0,0,0,269,4,"Novel43","Novel38",TRUE,FALSE,"Switch","Same"
"2176",3,5988,"Novel79","Novel33",1,"Novel4","Switch vs. Switch",2,6,1,269,4,"Novel115","Novel33",FALSE,TRUE,"Switch","Switch"
"2177",0,1489,"","squirrel",0,"","Practice",0,0,0,270,4,NA,NA,NA,NA,NA,NA
"2178",0,928,"","squirrel",0,"","Practice",0,0,0,270,4,NA,NA,NA,NA,NA,NA
"2179",1,1013,"","tomato",0,"","Practice",0,0,0,270,4,NA,NA,NA,NA,NA,NA
"2180",2,1218,"","tomato",0,"","Practice",0,0,0,270,4,NA,NA,NA,NA,NA,NA
"2181",3,2022,"Novel8","Novel87",1,"Novel87","Same vs. Same",3,2,1,270,4,"Novel56","Novel23",TRUE,FALSE,"Same","Same"
"2182",2,1917,"Novel4","Novel110",1,"Novel110","Same vs. Switch",3,4,0,270,4,"Novel98","Novel129",TRUE,FALSE,"Same","Switch"
"2183",2,2261,"Novel16","Novel135",2,"Novel40","Switch vs. Same",3,0,0,270,4,"Novel31","Novel58",FALSE,FALSE,"Switch","Same"
"2184",0,2483,"Novel116","Novel43",2,"Novel106","Switch vs. Switch",3,6,1,270,4,"Novel95","Novel43",FALSE,TRUE,"Switch","Switch"
"2185",0,2871,"","squirrel",0,"","Practice",0,0,0,271,2,NA,NA,NA,NA,NA,NA
"2186",0,995,"","squirrel",0,"","Practice",0,0,0,271,2,NA,NA,NA,NA,NA,NA
"2187",0,1138,"","tomato",0,"","Practice",0,0,0,271,2,NA,NA,NA,NA,NA,NA
"2188",1,927,"","tomato",0,"","Practice",0,0,0,271,2,NA,NA,NA,NA,NA,NA
"2189",1,1992,"Novel123","Novel77",1,"Novel77","Same vs. Same",0,6,0,271,2,"Novel87","Novel38",TRUE,FALSE,"Same","Same"
"2190",0,1212,"Novel83","Novel65",1,"Novel65","Same vs. Switch",0,2,1,271,2,"Novel92","Novel47",TRUE,FALSE,"Same","Switch"
"2191",0,2187,"Novel132","Novel132",0,"Novel126","Switch vs. Same",1,0,0,271,2,"Novel74","Novel102",TRUE,FALSE,"Switch","Same"
"2192",1,2324,"Novel116","Novel116",0,"Novel139","Switch vs. Switch",1,4,1,271,2,"Novel96","Novel73",TRUE,FALSE,"Switch","Switch"
"2193",0,2540,"","squirrel",0,"","Practice",0,0,1,272,2,NA,NA,NA,NA,NA,NA
"2194",0,5311,"","squirrel",0,"","Practice",0,0,1,272,2,NA,NA,NA,NA,NA,NA
"2195",0,1789,"","tomato",0,"","Practice",0,0,1,272,2,NA,NA,NA,NA,NA,NA
"2196",1,1287,"","tomato",0,"","Practice",0,0,1,272,2,NA,NA,NA,NA,NA,NA
"2197",1,1600,"Novel104","Novel108",1,"Novel108","Same vs. Same",0,4,0,272,2,"Novel38","Novel43",TRUE,FALSE,"Same","Same"
"2198",0,3524,"Novel106","Novel47",0,"Novel137","Same vs. Switch",1,0,1,272,2,"Novel1","Novel47",FALSE,TRUE,"Same","Switch"
"2199",1,1942,"Novel36","Novel36",1,"Novel63","Switch vs. Same",0,6,0,272,2,"Novel133","Novel51",TRUE,FALSE,"Switch","Same"
"2200",1,1250,"Novel67","Novel67",0,"Novel84","Switch vs. Switch",1,2,1,272,2,"Novel18","Novel109",TRUE,FALSE,"Switch","Switch"
"2201",0,1446,"","squirrel",0,"","Practice",0,0,0,273,4,NA,NA,NA,NA,NA,NA
"2202",0,1922,"","squirrel",0,"","Practice",0,0,0,273,4,NA,NA,NA,NA,NA,NA
"2203",1,1761,"","tomato",0,"","Practice",0,0,0,273,4,NA,NA,NA,NA,NA,NA
"2204",2,1640,"","tomato",0,"","Practice",0,0,0,273,4,NA,NA,NA,NA,NA,NA
"2205",3,2120,"Novel111","Novel77",1,"Novel77","Same vs. Same",3,2,1,273,4,"Novel34","Novel123",TRUE,FALSE,"Same","Same"
"2206",0,3434,"Novel138","Novel121",1,"Novel121","Same vs. Switch",3,4,0,273,4,"Novel30","Novel86",TRUE,FALSE,"Same","Switch"
"2207",0,3731,"Novel85","Novel56",0,"Novel106","Switch vs. Same",3,6,1,273,4,"Novel70","Novel26",FALSE,FALSE,"Switch","Same"
"2208",2,4405,"Novel99","Novel99",1,"Novel122","Switch vs. Switch",0,0,0,273,4,"Novel38","Novel24",TRUE,FALSE,"Switch","Switch"
"2209",0,2020,"","squirrel",0,"","Practice",0,0,1,274,2,NA,NA,NA,NA,NA,NA
"2210",0,1394,"","squirrel",0,"","Practice",0,0,1,274,2,NA,NA,NA,NA,NA,NA
"2211",0,1244,"","tomato",0,"","Practice",0,0,1,274,2,NA,NA,NA,NA,NA,NA
"2212",1,1060,"","tomato",0,"","Practice",0,0,1,274,2,NA,NA,NA,NA,NA,NA
"2213",0,1835,"Novel53","Novel51",0,"Novel51","Same vs. Same",1,4,0,274,2,"Novel99","Novel82",TRUE,FALSE,"Same","Same"
"2214",1,1804,"Novel42","Novel22",1,"Novel92","Same vs. Switch",0,2,1,274,2,"Novel40","Novel22",FALSE,TRUE,"Same","Switch"
"2215",0,2332,"Novel124","Novel130",0,"Novel73","Switch vs. Same",1,0,1,274,2,"Novel130","Novel32",FALSE,TRUE,"Switch","Same"
"2216",1,1548,"Novel9","Novel21",0,"Novel65","Switch vs. Switch",1,6,0,274,2,"Novel29","Novel21",FALSE,TRUE,"Switch","Switch"
"2217",0,1531,"","squirrel",0,"","Practice",0,0,1,275,4,NA,NA,NA,NA,NA,NA
"2218",0,1040,"","squirrel",0,"","Practice",0,0,1,275,4,NA,NA,NA,NA,NA,NA
"2219",1,1277,"","tomato",0,"","Practice",0,0,1,275,4,NA,NA,NA,NA,NA,NA
"2220",2,873,"","tomato",0,"","Practice",0,0,1,275,4,NA,NA,NA,NA,NA,NA
"2221",1,865,"Novel18","Novel110",2,"Novel110","Same vs. Same",1,0,1,275,4,"Novel129","Novel1",TRUE,FALSE,"Same","Same"
"2222",0,6009,"Novel100","Novel7",3,"Novel7","Same vs. Switch",2,6,0,275,4,"Novel67","Novel11",TRUE,FALSE,"Same","Switch"
"2223",2,5574,"Novel47","Novel9",0,"Novel101","Switch vs. Same",2,2,0,275,4,"Novel9","Novel12",FALSE,TRUE,"Switch","Same"
"2224",2,4477,"Novel89","Novel130",2,"Novel132","Switch vs. Switch",1,4,1,275,4,"Novel137","Novel130",FALSE,TRUE,"Switch","Switch"
"2225",0,4234,"","squirrel",0,"","Practice",0,0,1,276,4,NA,NA,NA,NA,NA,NA
"2226",0,1942,"","squirrel",0,"","Practice",0,0,1,276,4,NA,NA,NA,NA,NA,NA
"2227",1,2350,"","tomato",0,"","Practice",0,0,1,276,4,NA,NA,NA,NA,NA,NA
"2228",2,1262,"","tomato",0,"","Practice",0,0,1,276,4,NA,NA,NA,NA,NA,NA
"2229",3,1660,"Novel135","Novel61",1,"Novel61","Same vs. Same",3,0,1,276,4,"Novel44","Novel114",TRUE,FALSE,"Same","Same"
"2230",1,3504,"Novel99","Novel140",0,"Novel140","Same vs. Switch",3,4,0,276,4,"Novel53","Novel128",TRUE,FALSE,"Same","Switch"
"2231",2,5303,"Novel46","Novel46",3,"Novel119","Switch vs. Same",0,2,0,276,4,"Novel70","Novel137",TRUE,FALSE,"Switch","Same"
"2232",0,5374,"Novel110","Novel84",1,"Novel139","Switch vs. Switch",2,6,1,276,4,"Novel92","Novel49",FALSE,FALSE,"Switch","Switch"
"2233",0,4760,"","squirrel",0,"","Practice",0,0,0,277,4,NA,NA,NA,NA,NA,NA
"2234",0,2389,"","squirrel",0,"","Practice",0,0,0,277,4,NA,NA,NA,NA,NA,NA
"2235",1,2094,"","tomato",0,"","Practice",0,0,0,277,4,NA,NA,NA,NA,NA,NA
"2236",2,1352,"","tomato",0,"","Practice",0,0,0,277,4,NA,NA,NA,NA,NA,NA
"2237",0,1107,"Novel106","Novel3",3,"Novel3","Same vs. Same",0,4,1,277,4,"Novel68","Novel130",TRUE,FALSE,"Same","Same"
"2238",2,1793,"Novel1","Novel81",3,"Novel86","Same vs. Switch",2,0,0,277,4,"Novel134","Novel81",FALSE,TRUE,"Same","Switch"
"2239",2,2063,"Novel93","Novel93",1,"Novel109","Switch vs. Same",0,2,0,277,4,"Novel20","Novel127",TRUE,FALSE,"Switch","Same"
"2240",2,1338,"Novel61","Novel59",1,"Novel113","Switch vs. Switch",3,6,1,277,4,"Novel88","Novel59",FALSE,TRUE,"Switch","Switch"
"2241",0,1504,"","squirrel",0,"","Practice",0,0,0,278,4,NA,NA,NA,NA,NA,NA
"2242",0,1149,"","squirrel",0,"","Practice",0,0,0,278,4,NA,NA,NA,NA,NA,NA
"2243",1,1070,"","tomato",0,"","Practice",0,0,0,278,4,NA,NA,NA,NA,NA,NA
"2244",2,959,"","tomato",0,"","Practice",0,0,0,278,4,NA,NA,NA,NA,NA,NA
"2245",2,1601,"Novel130","Novel4",0,"Novel4","Same vs. Same",1,0,0,278,4,"Novel78","Novel121",TRUE,FALSE,"Same","Same"
"2246",0,892,"Novel88","Novel57",3,"Novel57","Same vs. Switch",0,4,1,278,4,"Novel70","Novel135",TRUE,FALSE,"Same","Switch"
"2247",3,2223,"Novel51","Novel115",1,"Novel123","Switch vs. Same",2,6,1,278,4,"Novel102","Novel118",FALSE,FALSE,"Switch","Same"
"2248",0,2637,"Novel30","Novel48",2,"Novel40","Switch vs. Switch",0,2,0,278,4,"Novel13","Novel48",FALSE,TRUE,"Switch","Switch"
"2249",0,886,"","squirrel",0,"","Practice",0,0,1,279,4,NA,NA,NA,NA,NA,NA
"2250",0,952,"","squirrel",0,"","Practice",0,0,1,279,4,NA,NA,NA,NA,NA,NA
"2251",1,946,"","tomato",0,"","Practice",0,0,1,279,4,NA,NA,NA,NA,NA,NA
"2252",2,996,"","tomato",0,"","Practice",0,0,1,279,4,NA,NA,NA,NA,NA,NA
"2253",3,1089,"Novel35","Novel5",2,"Novel5","Same vs. Same",0,2,0,279,4,"Novel11","Novel93",TRUE,FALSE,"Same","Same"
"2254",0,2322,"Novel85","Novel106",3,"Novel106","Same vs. Switch",1,6,0,279,4,"Novel127","Novel26",TRUE,FALSE,"Same","Switch"
"2255",2,2041,"Novel48","Novel48",3,"Novel119","Switch vs. Same",2,4,1,279,4,"Novel111","Novel87",TRUE,FALSE,"Switch","Same"
"2256",3,1900,"Novel132","Novel134",0,"Novel83","Switch vs. Switch",1,0,1,279,4,"Novel53","Novel6",FALSE,FALSE,"Switch","Switch"
"2257",0,3647,"","squirrel",0,"","Practice",0,0,1,280,4,NA,NA,NA,NA,NA,NA
"2258",0,4582,"","squirrel",0,"","Practice",0,0,1,280,4,NA,NA,NA,NA,NA,NA
"2259",1,1874,"","tomato",0,"","Practice",0,0,1,280,4,NA,NA,NA,NA,NA,NA
"2260",2,1412,"","tomato",0,"","Practice",0,0,1,280,4,NA,NA,NA,NA,NA,NA
"2261",2,2667,"Novel90","Novel133",3,"Novel23","Same vs. Same",0,6,1,280,4,"Novel133","Novel138",FALSE,TRUE,"Same","Same"
"2262",1,1705,"Novel70","Novel71",3,"Novel46","Same vs. Switch",1,4,0,280,4,"Novel115","Novel71",FALSE,TRUE,"Same","Switch"
"2263",3,3576,"Novel105","Novel105",0,"Novel9","Switch vs. Same",1,2,0,280,4,"Novel109","Novel17",TRUE,FALSE,"Switch","Same"
"2264",2,4596,"Novel35","Novel43",1,"Novel129","Switch vs. Switch",3,0,1,280,4,"Novel4","Novel43",FALSE,TRUE,"Switch","Switch"
"2265",0,5177,"","squirrel",0,"","Practice",0,0,1,281,4,NA,NA,NA,NA,NA,NA
"2266",0,1539,"","squirrel",0,"","Practice",0,0,1,281,4,NA,NA,NA,NA,NA,NA
"2267",1,2678,"","tomato",0,"","Practice",0,0,1,281,4,NA,NA,NA,NA,NA,NA
"2268",2,1233,"","tomato",0,"","Practice",0,0,1,281,4,NA,NA,NA,NA,NA,NA
"2269",3,2825,"Novel33","Novel1",1,"Novel1","Same vs. Same",3,0,1,281,4,"Novel135","Novel139",TRUE,FALSE,"Same","Same"
"2270",3,2153,"Novel74","Novel117",1,"Novel117","Same vs. Switch",0,4,0,281,4,"Novel59","Novel26",TRUE,FALSE,"Same","Switch"
"2271",0,6387,"Novel64","Novel64",1,"Novel103","Switch vs. Same",3,2,0,281,4,"Novel104","Novel2",TRUE,FALSE,"Switch","Same"
"2272",2,5493,"Novel109","Novel109",0,"Novel41","Switch vs. Switch",2,6,1,281,4,"Novel32","Novel63",TRUE,FALSE,"Switch","Switch"
"2273",0,6173,"","squirrel",0,"","Practice",0,0,1,282,4,NA,NA,NA,NA,NA,NA
"2274",0,1532,"","squirrel",0,"","Practice",0,0,1,282,4,NA,NA,NA,NA,NA,NA
"2275",1,9700,"","tomato",0,"","Practice",0,0,1,282,4,NA,NA,NA,NA,NA,NA
"2276",2,1298,"","tomato",0,"","Practice",0,0,1,282,4,NA,NA,NA,NA,NA,NA
"2277",3,1239,"Novel13","Novel138",2,"Novel138","Same vs. Same",3,0,1,282,4,"Novel101","Novel90",TRUE,FALSE,"Same","Same"
"2278",1,1531,"Novel97","Novel33",0,"Novel33","Same vs. Switch",1,4,1,282,4,"Novel48","Novel47",TRUE,FALSE,"Same","Switch"
"2279",3,4363,"Novel125","Novel82",1,"Novel131","Switch vs. Same",3,6,0,282,4,"Novel82","Novel92",FALSE,TRUE,"Switch","Same"
"2280",2,5840,"Novel17","Novel17",3,"Novel52","Switch vs. Switch",0,2,0,282,4,"Novel22","Novel44",TRUE,FALSE,"Switch","Switch"
"2281",0,2573,"","squirrel",0,"","Practice",0,0,0,283,2,NA,NA,NA,NA,NA,NA
"2282",0,1546,"","squirrel",0,"","Practice",0,0,0,283,2,NA,NA,NA,NA,NA,NA
"2283",0,2107,"","tomato",0,"","Practice",0,0,0,283,2,NA,NA,NA,NA,NA,NA
"2284",1,1486,"","tomato",0,"","Practice",0,0,0,283,2,NA,NA,NA,NA,NA,NA
"2285",0,1895,"Novel10","Novel98",1,"Novel98","Same vs. Same",0,6,1,283,2,"Novel95","Novel114",TRUE,FALSE,"Same","Same"
"2286",1,1936,"Novel73","Novel133",1,"Novel133","Same vs. Switch",0,0,0,283,2,"Novel87","Novel100",TRUE,FALSE,"Same","Switch"
"2287",0,2157,"Novel106","Novel106",0,"Novel16","Switch vs. Same",1,4,0,283,2,"Novel24","Novel65",TRUE,FALSE,"Switch","Same"
"2288",1,2794,"Novel117","Novel117",0,"Novel140","Switch vs. Switch",1,2,1,283,2,"Novel122","Novel88",TRUE,FALSE,"Switch","Switch"
"2289",0,1490,"","squirrel",0,"","Practice",0,0,1,284,4,NA,NA,NA,NA,NA,NA
"2290",0,1029,"","squirrel",0,"","Practice",0,0,1,284,4,NA,NA,NA,NA,NA,NA
"2291",1,1300,"","tomato",0,"","Practice",0,0,1,284,4,NA,NA,NA,NA,NA,NA
"2292",2,1356,"","tomato",0,"","Practice",0,0,1,284,4,NA,NA,NA,NA,NA,NA
"2293",1,2064,"Novel64","Novel21",0,"Novel21","Same vs. Same",1,0,1,284,4,"Novel23","Novel68",TRUE,FALSE,"Same","Same"
"2294",0,3738,"Novel110","Novel113",1,"Novel113","Same vs. Switch",2,2,0,284,4,"Novel10","Novel79",TRUE,FALSE,"Same","Switch"
"2295",1,2248,"Novel83","Novel86",3,"Novel87","Switch vs. Same",1,6,0,284,4,"Novel86","Novel131",FALSE,TRUE,"Switch","Same"
"2296",1,3762,"Novel115","Novel45",1,"Novel14","Switch vs. Switch",2,4,1,284,4,"Novel6","Novel136",FALSE,FALSE,"Switch","Switch"
"2297",0,3012,"","squirrel",0,"","Practice",0,0,0,285,4,NA,NA,NA,NA,NA,NA
"2298",0,1288,"","squirrel",0,"","Practice",0,0,0,285,4,NA,NA,NA,NA,NA,NA
"2299",1,1528,"","tomato",0,"","Practice",0,0,0,285,4,NA,NA,NA,NA,NA,NA
"2300",2,695,"","tomato",0,"","Practice",0,0,0,285,4,NA,NA,NA,NA,NA,NA
"2301",2,1602,"Novel104","Novel67",0,"Novel12","Same vs. Same",2,4,0,285,4,"Novel67","Novel128",FALSE,TRUE,"Same","Same"
"2302",3,1263,"Novel75","Novel53",3,"Novel53","Same vs. Switch",0,0,0,285,4,"Novel62","Novel49",TRUE,FALSE,"Same","Switch"
"2303",1,3085,"Novel44","Novel15",1,"Novel37","Switch vs. Same",0,6,1,285,4,"Novel15","Novel48",FALSE,TRUE,"Switch","Same"
"2304",2,2301,"Novel91","Novel74",0,"Novel9","Switch vs. Switch",3,2,1,285,4,"Novel136","Novel29",FALSE,FALSE,"Switch","Switch"
"2305",0,4101,"","squirrel",0,"","Practice",0,0,1,286,4,NA,NA,NA,NA,NA,NA
"2306",0,3136,"","squirrel",0,"","Practice",0,0,1,286,4,NA,NA,NA,NA,NA,NA
"2307",1,1820,"","tomato",0,"","Practice",0,0,1,286,4,NA,NA,NA,NA,NA,NA
"2308",2,1295,"","tomato",0,"","Practice",0,0,1,286,4,NA,NA,NA,NA,NA,NA
"2309",3,1613,"Novel122","Novel91",0,"Novel91","Same vs. Same",3,2,1,286,4,"Novel80","Novel51",TRUE,FALSE,"Same","Same"
"2310",0,3463,"Novel83","Novel84",3,"Novel84","Same vs. Switch",0,0,1,286,4,"Novel20","Novel40",TRUE,FALSE,"Same","Switch"
"2311",1,4956,"Novel3","Novel112",2,"Novel35","Switch vs. Same",1,4,0,286,4,"Novel112","Novel137",FALSE,TRUE,"Switch","Same"
"2312",2,3935,"Novel57","Novel92",1,"Novel134","Switch vs. Switch",0,6,0,286,4,"Novel9","Novel87",FALSE,FALSE,"Switch","Switch"
"2313",0,2444,"","squirrel",0,"","Practice",0,0,1,287,4,NA,NA,NA,NA,NA,NA
"2314",0,1289,"","squirrel",0,"","Practice",0,0,1,287,4,NA,NA,NA,NA,NA,NA
"2315",1,2244,"","tomato",0,"","Practice",0,0,1,287,4,NA,NA,NA,NA,NA,NA
"2316",2,1105,"","tomato",0,"","Practice",0,0,1,287,4,NA,NA,NA,NA,NA,NA
"2317",0,1057,"Novel58","Novel45",1,"Novel24","Same vs. Same",2,4,1,287,4,"Novel45","Novel98",FALSE,TRUE,"Same","Same"
"2318",2,1541,"Novel106","Novel125",3,"Novel125","Same vs. Switch",1,2,0,287,4,"Novel80","Novel90",TRUE,FALSE,"Same","Switch"
"2319",1,5000,"Novel22","Novel22",3,"Novel9","Switch vs. Same",1,0,1,287,4,"Novel86","Novel69",TRUE,FALSE,"Switch","Same"
"2320",0,6527,"Novel114","Novel128",3,"Novel133","Switch vs. Switch",1,6,0,287,4,"Novel118","Novel112",FALSE,FALSE,"Switch","Switch"
"2321",0,3751,"","squirrel",0,"","Practice",0,0,0,288,4,NA,NA,NA,NA,NA,NA
"2322",0,1909,"","squirrel",0,"","Practice",0,0,0,288,4,NA,NA,NA,NA,NA,NA
"2323",1,1543,"","tomato",0,"","Practice",0,0,0,288,4,NA,NA,NA,NA,NA,NA
"2324",2,1311,"","tomato",0,"","Practice",0,0,0,288,4,NA,NA,NA,NA,NA,NA
